system:index,B11,B12,B2,B3,B4,B8,NDMI,NDVI,class,year,.geo
1_00000000000000000076,0.18790000677108765,0.1534000039100647,0.1581999957561493,0.16859999299049377,0.16979999840259552,0.18790000677108765,0.0,0.05060108500614522,0,2024,"{""type"":""Point"",""coordinates"":[106.85322004777197,-6.62526099959303]}"
1_00000000000000000077,0.26170000433921814,0.22759999334812164,0.1143999993801117,0.12600000202655792,0.12380000203847885,0.2533999979496002,-0.016113388376504174,0.3435842945790488,0,2024,"{""type"":""Point"",""coordinates"":[106.71646833666489,-6.394591702098276]}"
1_00000000000000000078,0.2313999980688095,0.21879999339580536,0.09640000015497208,0.10119999945163727,0.11699999868869781,0.17249999940395355,-0.14582817289774277,0.19170984829331003,0,2024,"{""type"":""Point"",""coordinates"":[106.81614708161361,-6.486034487401291]}"
1_00000000000000000079,0.2379000037908554,0.24580000340938568,0.10700000077486038,0.11140000075101852,0.13079999387264252,0.16949999332427979,-0.16789398858843171,0.12887113253940857,0,2024,"{""type"":""Point"",""coordinates"":[106.70575757593451,-6.4357848776300095]}"
1_0000000000000000007a,0.21699999272823334,0.16930000483989716,0.08190000057220459,0.09745000302791595,0.10130000114440918,0.2468000054359436,0.06425186033994246,0.4179833425482809,0,2024,"{""type"":""Point"",""coordinates"":[107.06328829839981,-6.469558109008807]}"
1_0000000000000000007b,0.24699999392032623,0.2337000072002411,0.13439999520778656,0.1281999945640564,0.14980000257492065,0.20479999482631683,-0.09340416145444835,0.15510432220664264,0,2024,"{""type"":""Point"",""coordinates"":[106.82191715837679,-6.715878851201158]}"
1_0000000000000000007c,0.22390000522136688,0.1808999925851822,0.07410000264644623,0.08619999885559082,0.08730000257492065,0.1805499941110611,-0.10718262129276278,0.34814258984465685,0,2024,"{""type"":""Point"",""coordinates"":[106.72717909739526,-6.490154696774675]}"
1_0000000000000000007d,0.17925000190734863,0.1316000074148178,0.06310000270605087,0.08590000122785568,0.09929999709129333,0.16509999334812164,-0.04109193772089127,0.24886535036356525,0,2024,"{""type"":""Point"",""coordinates"":[106.71484968298249,-6.572179860652812]}"
1_0000000000000000007e,0.2560499906539917,0.2326499968767166,0.10559999942779541,0.11270000040531158,0.12370000034570694,0.22235000133514404,-0.07044312266546394,0.28507441268680683,0,2024,"{""type"":""Point"",""coordinates"":[106.66962102099738,-6.458272124242536]}"
1_0000000000000000007f,0.39660000801086426,0.4162999987602234,0.10939999669790268,0.11640000343322754,0.1347000002861023,0.18655000627040863,-0.36019891382381314,0.16140079354421874,0,2024,"{""type"":""Point"",""coordinates"":[106.95940908025874,-6.433149548907422]}"
1_00000000000000000080,0.17274999618530273,0.09629999846220016,0.06780000030994415,0.0750499963760376,0.059300001710653305,0.22005000710487366,0.12041754206562111,0.5754429938120176,0,2024,"{""type"":""Point"",""coordinates"":[106.9049679154972,-6.651743600749445]}"
1_00000000000000000081,0.26660001277923584,0.24690000712871552,0.08460000157356262,0.09799999743700027,0.13699999451637268,0.1981000006198883,-0.14740695111733051,0.18233365261217227,0,2024,"{""type"":""Point"",""coordinates"":[106.46358825682293,-6.480888684785614]}"
1_00000000000000000082,0.04295000061392784,0.026599999517202377,0.058800000697374344,0.0669500008225441,0.04729999974370003,0.052149999886751175,0.09674026524066785,0.048768226858455374,0,2024,"{""type"":""Point"",""coordinates"":[107.00630990513888,-6.441523740685794]}"
1_00000000000000000083,0.18310000002384186,0.09489999711513519,0.12160000205039978,0.10559999942779541,0.07460000365972519,0.26739999651908875,0.1871254098604937,0.5637426688846741,0,2024,"{""type"":""Point"",""coordinates"":[106.91920582516086,-6.763136404165578]}"
1_00000000000000000084,0.121799997985363,0.07050000131130219,0.05889999866485596,0.0681999996304512,0.06599999964237213,0.15800000727176666,0.1293781579923013,0.4107143070966911,0,2024,"{""type"":""Point"",""coordinates"":[106.68637386365518,-6.621591159426046]}"
1_00000000000000000085,0.08015000075101852,0.04884999990463257,0.06764999777078629,0.07639999687671661,0.06949999928474426,0.11649999767541885,0.18484615924366812,0.25268816752045914,0,2024,"{""type"":""Point"",""coordinates"":[106.4979277940355,-6.506849571118775]}"
1_00000000000000000086,0.2025499939918518,0.13590000569820404,0.06319999694824219,0.07045000046491623,0.0608999989926815,0.23899999260902405,0.08255010694886507,0.5938646168849365,0,2024,"{""type"":""Point"",""coordinates"":[106.63277100989171,-6.388759197920368]}"
1_00000000000000000087,0.21604999899864197,0.19065000116825104,0.12349999696016312,0.1281999945640564,0.1307000070810318,0.2176000028848648,0.0035743200264973674,0.24949754038864863,0,2024,"{""type"":""Point"",""coordinates"":[106.76091219686458,-6.529466131661852]}"
1_00000000000000000088,0.2992999851703644,0.20604999363422394,0.12240000069141388,0.15770000219345093,0.18019999563694,0.2805500030517578,-0.03233591877115645,0.2177970867073589,0,2024,"{""type"":""Point"",""coordinates"":[106.92674616504223,-6.55375039599892]}"
1_00000000000000000089,0.26989999413490295,0.23499999940395355,0.1347000002861023,0.1550000011920929,0.1728000044822693,0.23669999837875366,-0.06553493139906492,0.1560439400489355,0,2024,"{""type"":""Point"",""coordinates"":[106.72908759264614,-6.460787057236679]}"
1_0000000000000000008a,0.2076999992132187,0.16740000247955322,0.09059999883174896,0.11479999870061874,0.11900000274181366,0.2092999964952469,0.003836923977205011,0.27505328651624195,0,2024,"{""type"":""Point"",""coordinates"":[106.85136506173373,-6.587256081314512]}"
1_0000000000000000008b,0.16189999878406525,0.11620000004768372,0.06589999794960022,0.07900000363588333,0.06970000267028809,0.22419999539852142,0.16135715501978098,0.525688988579241,0,2024,"{""type"":""Point"",""coordinates"":[106.96694496103905,-6.3636321634841995]}"
1_0000000000000000008c,0.19990000128746033,0.1289999932050705,0.06324999779462814,0.0771000012755394,0.0718500018119812,0.27480000257492065,0.15778386492108473,0.5854608342552438,0,2024,"{""type"":""Point"",""coordinates"":[106.7550484789793,-6.505177408223735]}"
1_0000000000000000008d,0.36489999294281006,0.27140000462532043,0.07180000096559525,0.11580000072717667,0.1542000025510788,0.2434999942779541,-0.19953977845960197,0.2245410923783951,0,2024,"{""type"":""Point"",""coordinates"":[107.12943014432555,-6.560452424882249]}"
1_0000000000000000008e,0.18060000240802765,0.17319999635219574,0.11900000274181366,0.13760000467300415,0.14900000393390656,0.17000000178813934,-0.03023388617519073,0.06583071309575682,0,2024,"{""type"":""Point"",""coordinates"":[106.6068056644575,-6.428957993917184]}"
1_0000000000000000008f,0.20600000023841858,0.1509000062942505,0.06080000102519989,0.07940000295639038,0.06960000097751617,0.22789999842643738,0.05047245507123023,0.532100832827153,0,2024,"{""type"":""Point"",""coordinates"":[106.85471830572594,-6.660956103525866]}"
1_00000000000000000090,0.14720000326633453,0.08709999918937683,0.065700002014637,0.08190000057220459,0.07280000299215317,0.18299999833106995,0.10841912444441616,0.4308052962035389,0,2024,"{""type"":""Point"",""coordinates"":[106.6964202183286,-6.4750249669003335]}"
1_00000000000000000091,0.2842000126838684,0.2434999942779541,0.1834000051021576,0.2003999948501587,0.2176000028848648,0.2721000015735626,-0.021750873270167555,0.1112926244486578,0,2024,"{""type"":""Point"",""coordinates"":[106.89156831683161,-6.688598070956175]}"
1_00000000000000000092,0.22910000383853912,0.1863500028848648,0.07590000331401825,0.08739999681711197,0.10019999742507935,0.21130000054836273,-0.04041780906645647,0.3566613285588386,0,2024,"{""type"":""Point"",""coordinates"":[106.68553555265714,-6.569664927658668]}"
1_00000000000000000093,0.19040000438690186,0.1289999932050705,0.056699998676776886,0.0723000019788742,0.05510000139474869,0.29899999499320984,0.2219043537880341,0.6887884667788581,0,2024,"{""type"":""Point"",""coordinates"":[106.80111545196245,-6.7070230765090155]}"
1_00000000000000000094,0.2032500058412552,0.14069999754428864,0.065700002014637,0.07684999704360962,0.06480000168085098,0.24605000019073486,0.09525927837720155,0.5830786469956639,0,2024,"{""type"":""Point"",""coordinates"":[106.69474805543356,-6.541189108331362]}"
1_00000000000000000095,0.18129999935626984,0.13494999706745148,0.06984999775886536,0.09049999713897705,0.07925000041723251,0.2046000063419342,0.06037835356728735,0.44160649265390095,0,2024,"{""type"":""Point"",""coordinates"":[106.75337631608427,-6.586417770316464]}"
2_00000000000000000000,0.17069999873638153,0.0734499990940094,0.01655000075697899,0.030549999326467514,0.015250000171363354,0.2667500078678131,0.21956796818233393,0.8918439734991442,1,2025,"{""type"":""Point"",""coordinates"":[106.70975865153703,-6.688478216468162]}"
2_00000000000000000001,0.19130000472068787,0.08910000324249268,0.03400000184774399,0.06080000102519989,0.035999998450279236,0.3400000035762787,0.27987953422443007,0.8085106475731537,1,2025,"{""type"":""Point"",""coordinates"":[106.59942234155852,-6.734083613633092]}"
2_00000000000000000002,0.12800000607967377,0.05469999834895134,0.025200000032782555,0.03629999980330467,0.02319999970495701,0.2199999988079071,0.2643677914830873,0.8092105275754774,1,2025,"{""type"":""Point"",""coordinates"":[106.59530246851163,-6.674753967698693]}"
2_00000000000000000003,0.16584999859333038,0.0729999989271164,0.025200000032782555,0.042750000953674316,0.022600000724196434,0.24085000157356262,0.18441112109529215,0.8284304382077534,1,2025,"{""type"":""Point"",""coordinates"":[106.60255144355372,-6.6338165692795155]}"
2_00000000000000000004,0.15440000593662262,0.06390000134706497,0.026100000366568565,0.03674999997019768,0.021199999377131462,0.2781499922275543,0.2860940626890528,0.8583597797114512,1,2025,"{""type"":""Point"",""coordinates"":[106.51446892287265,-6.639515831240812]}"
2_00000000000000000005,0.20250000059604645,0.09260000288486481,0.03180000185966492,0.0697999969124794,0.030300000682473183,0.39719998836517334,0.3246623167467114,0.8582456072105483,1,2025,"{""type"":""Point"",""coordinates"":[106.46135089901563,-6.586135844934193]}"
2_00000000000000000006,0.15399999916553497,0.06300000101327896,0.041600000113248825,0.041600000113248825,0.024800000712275505,0.29350000619888306,0.31173185555550414,0.8441721635325161,1,2025,"{""type"":""Point"",""coordinates"":[106.4830951005885,-6.544288303431352]}"
2_00000000000000000007,0.1911499947309494,0.0840499997138977,0.03164999932050705,0.047850001603364944,0.0251499991863966,0.2896000146865845,0.20478422886546574,0.8401906396957555,1,2025,"{""type"":""Point"",""coordinates"":[106.49206572194917,-6.477842249339808]}"
2_00000000000000000008,0.24244999885559082,0.11574999988079071,0.04129999876022339,0.06925000250339508,0.03894999995827675,0.39125001430511475,0.23481144446779176,0.8189214380898209,1,2025,"{""type"":""Point"",""coordinates"":[106.45756178518161,-6.501891399082898]}"
2_00000000000000000009,0.18404999375343323,0.07765000313520432,0.03085000067949295,0.049400001764297485,0.02500000037252903,0.3605000078678131,0.3240290397374878,0.8702983147178422,1,2025,"{""type"":""Point"",""coordinates"":[106.56778224707438,-6.477590716161674]}"
2_0000000000000000000a,0.2671000063419342,0.1671999990940094,0.06239999830722809,0.08919999748468399,0.11100000143051147,0.2363000065088272,-0.061183947252377205,0.3607831909413642,1,2025,"{""type"":""Point"",""coordinates"":[106.4879597067912,-6.397275303187772]}"
2_0000000000000000000b,0.22689999639987946,0.11259999871253967,0.04340000078082085,0.0640999972820282,0.05460000038146973,0.32989999651908875,0.184985634750536,0.7159947941659376,1,2025,"{""type"":""Point"",""coordinates"":[106.44950755835369,-6.361620233543747]}"
2_0000000000000000000c,0.20990000665187836,0.10795000195503235,0.04845000058412552,0.07259999960660934,0.05465000122785568,0.28404998779296875,0.15011637205184694,0.677295524066311,1,2025,"{""type"":""Point"",""coordinates"":[106.66748940317481,-6.40395217490551]}"
2_0000000000000000000d,0.1185000017285347,0.05795000120997429,0.03415000066161156,0.0434500016272068,0.031050000339746475,0.2309499979019165,0.32179137585434087,0.7629770950524462,1,2025,"{""type"":""Point"",""coordinates"":[106.73702334715733,-6.514452871663781]}"
2_0000000000000000000e,0.27790001034736633,0.1302500069141388,0.07900000363588333,0.09759999811649323,0.06235000118613243,0.4805000126361847,0.2671413451331245,0.7702864526165767,1,2025,"{""type"":""Point"",""coordinates"":[106.6791306801919,-6.553501672609977]}"
2_0000000000000000000f,0.18559999763965607,0.08295000344514847,0.01964999921619892,0.046549998223781586,0.01954999938607216,0.328000009059906,0.27725858559723293,0.8874982079644465,1,2025,"{""type"":""Point"",""coordinates"":[106.51517146973856,-6.726567839938388]}"
2_00000000000000000010,0.11190000176429749,0.04600000008940697,0.016499999910593033,0.027899999171495438,0.014700000174343586,0.21299999952316284,0.3111726603824035,0.8708827387450843,1,2025,"{""type"":""Point"",""coordinates"":[106.47156679993017,-6.6826442646857345]}"
2_00000000000000000011,0.156700000166893,0.06355000287294388,0.017550000920891762,0.03564999997615814,0.01590000092983246,0.2966499924659729,0.30870187398991505,0.8982562708955357,1,2025,"{""type"":""Point"",""coordinates"":[106.45309520171155,-6.618187388388756]}"
2_00000000000000000012,0.1842000037431717,0.08510000258684158,0.033799998462200165,0.05719999969005585,0.0348999984562397,0.3100999891757965,0.2547035954606293,0.7976811611166624,1,2025,"{""type"":""Point"",""coordinates"":[106.83515296066443,-6.752964919078375]}"
2_00000000000000000013,0.17790000140666962,0.07599999755620956,0.025200000032782555,0.029999999329447746,0.018799999728798866,0.2653999924659729,0.1973832444591495,0.8676988019344167,1,2025,"{""type"":""Point"",""coordinates"":[106.9067357548539,-6.7190401114430465]}"
2_00000000000000000014,0.13130000233650208,0.05770000070333481,0.0272000003606081,0.03889999911189079,0.023900000378489494,0.2578999996185303,0.32528262242058104,0.8303761506121913,1,2025,"{""type"":""Point"",""coordinates"":[106.96595027939468,-6.721994871695144]}"
2_00000000000000000015,0.22179999947547913,0.11159999668598175,0.050599999725818634,0.058800000697374344,0.045499999076128006,0.32850000262260437,0.19389424448540601,0.7566844980242564,1,2025,"{""type"":""Point"",""coordinates"":[106.97667882913042,-6.665246449521596]}"
2_00000000000000000016,0.20980000495910645,0.09480000287294388,0.051600001752376556,0.07419999688863754,0.0421999990940094,0.38510000705718994,0.29467137091481754,0.8024806998056676,1,2025,"{""type"":""Point"",""coordinates"":[106.91707087149278,-6.623122008579659]}"
2_00000000000000000017,0.23919999599456787,0.11334999650716782,0.05169999971985817,0.07410000264644623,0.04479999840259552,0.35234999656677246,0.1912771566140652,0.7743925520832454,1,2025,"{""type"":""Point"",""coordinates"":[106.90763819514866,-6.595396309253598]}"
2_00000000000000000018,0.2289000004529953,0.11710000038146973,0.03480000048875809,0.062300000339746475,0.03310000151395798,0.3605000078678131,0.2232779191668901,0.8318089394055236,1,2025,"{""type"":""Point"",""coordinates"":[106.88690754275953,-6.558570420628401]}"
2_00000000000000000019,0.19374999403953552,0.07919999957084656,0.03020000085234642,0.04774999991059303,0.024450000375509262,0.3799000084400177,0.32450102605397824,0.8790651670955503,1,2025,"{""type"":""Point"",""coordinates"":[106.96195091240135,-6.51358161917236]}"
2_0000000000000000001a,0.2528499960899353,0.14820000529289246,0.0617000013589859,0.08420000225305557,0.06859999895095825,0.30959999561309814,0.10089785822794736,0.637228979709362,1,2025,"{""type"":""Point"",""coordinates"":[106.77703837908352,-6.494147920008344]}"
2_0000000000000000001b,0.18289999663829803,0.09790000319480896,0.03779999911785126,0.0551999993622303,0.03539999946951866,0.25920000672340393,0.17258540942077627,0.7596741430729196,1,2025,"{""type"":""Point"",""coordinates"":[107.01506979919381,-6.479801584822769]}"
2_0000000000000000001c,0.20819999277591705,0.09570000320672989,0.03779999911785126,0.07360000163316727,0.03500000014901161,0.3619999885559082,0.26972992075650026,0.8236775760967276,1,2025,"{""type"":""Point"",""coordinates"":[106.98232001577378,-6.434842555492738]}"
2_0000000000000000001d,0.22460000216960907,0.11800000071525574,0.040699999779462814,0.06859999895095825,0.03920000046491623,0.36880001425743103,0.24300641741817627,0.8078431419097244,1,2025,"{""type"":""Point"",""coordinates"":[106.94747275625231,-6.37903042647782]}"
2_0000000000000000001e,0.12300000339746475,0.06069999933242798,0.041200000792741776,0.05339999869465828,0.03370000049471855,0.26260000467300415,0.3620331907514569,0.7725278440299559,1,2025,"{""type"":""Point"",""coordinates"":[107.0580402993411,-6.506540039953184]}"
2_0000000000000000001f,0.19200000166893005,0.09390000253915787,0.03610000014305115,0.05469999834895134,0.03840000182390213,0.2800999879837036,0.1866129808212803,0.7588696825573014,1,2025,"{""type"":""Point"",""coordinates"":[107.12233046243547,-6.528802605159886]}"
2_00000000000000000020,0.2160000056028366,0.09960000216960907,0.032749999314546585,0.05714999884366989,0.031150000169873238,0.3760499954223633,0.27033187998037744,0.8470039267826204,1,2025,"{""type"":""Point"",""coordinates"":[107.11925227619497,-6.4666067767981215]}"
2_00000000000000000021,0.14180000126361847,0.05920000001788139,0.03359999880194664,0.048500001430511475,0.029899999499320984,0.2791999876499176,0.32636577198228384,0.806535097105101,1,2025,"{""type"":""Point"",""coordinates"":[107.16383355490962,-6.576036516107742]}"
2_00000000000000000022,0.15209999680519104,0.06920000165700912,0.031599998474121094,0.04800000041723251,0.027699999511241913,0.30649998784065247,0.3366768342888143,0.8342309960528196,1,2025,"{""type"":""Point"",""coordinates"":[107.14774948804774,-6.637228760987465]}"
2_00000000000000000023,0.1679999977350235,0.07284999638795853,0.024650000035762787,0.040800001472234726,0.020349999889731407,0.33500000834465027,0.3320079693660569,0.8854650377477467,1,2025,"{""type"":""Point"",""coordinates"":[107.06745553656884,-6.631586131090373]}"
2_00000000000000000024,0.1193000003695488,0.052400000393390656,0.03894999995827675,0.042750000953674316,0.022350000217556953,0.196150004863739,0.24362023528056873,0.795423343727234,1,2025,"{""type"":""Point"",""coordinates"":[107.2033050325187,-6.603767520986429]}"
2_00000000000000000025,0.21799999475479126,0.1298999935388565,0.04479999840259552,0.05990000069141388,0.07615000009536743,0.18459999561309814,-0.08296075494480944,0.4159156176515701,1,2025,"{""type"":""Point"",""coordinates"":[107.04877924183143,-6.574217422407107]}"
2_00000000000000000026,0.18170000612735748,0.07530000060796738,0.03849999979138374,0.053599998354911804,0.02710000053048134,0.36809998750686646,0.3390323454669206,0.8628542441761395,1,2025,"{""type"":""Point"",""coordinates"":[107.0066892987333,-6.534613496514635]}"
2_00000000000000000027,0.15970000624656677,0.06800000369548798,0.021199999377131462,0.0348999984562397,0.017000000923871994,0.25949999690055847,0.23807249500178373,0.8770343503968742,1,2025,"{""type"":""Point"",""coordinates"":[106.59189572341542,-6.535172053575484]}"
2_00000000000000000028,0.15929999947547913,0.07050000131130219,0.03720000013709068,0.06360000371932983,0.040800001472234726,0.3547999858856201,0.380276195247941,0.7937310274212545,1,2025,"{""type"":""Point"",""coordinates"":[106.56923642165764,-6.408269872620732]}"
2_00000000000000000029,0.19439999759197235,0.08919999748468399,0.03999999910593033,0.06499999761581421,0.03350000083446503,0.3677000105381012,0.30830814879836493,0.8330009975829441,1,2025,"{""type"":""Point"",""coordinates"":[106.97214027368058,-6.6010162663135485]}"
2_0000000000000000002a,0.19885000586509705,0.10589999705553055,0.04284999892115593,0.06700000166893005,0.052299998700618744,0.21060000360012054,0.028697026409573573,0.6021301008526337,1,2025,"{""type"":""Point"",""coordinates"":[106.62112750547615,-6.585190405565999]}"
2_0000000000000000002b,0.12880000472068787,0.0515500009059906,0.027650000527501106,0.04580000042915344,0.02305000089108944,0.28200000524520874,0.372930858831379,0.8488772304381429,1,2025,"{""type"":""Point"",""coordinates"":[106.62721053813543,-6.489263896861182]}"
2_0000000000000000002c,0.16940000653266907,0.10859999805688858,0.05779999867081642,0.07169999927282333,0.06400000303983688,0.20759999752044678,0.10132623495249533,0.5287186825639818,1,2025,"{""type"":""Point"",""coordinates"":[106.77377538675003,-6.705675383850086]}"
2_0000000000000000002d,0.16930000483989716,0.0754999965429306,0.030799999833106995,0.04969999939203262,0.025299999862909317,0.32409998774528503,0.3137413563674967,0.855180304749868,1,2025,"{""type"":""Point"",""coordinates"":[106.89710719045702,-6.634998881219021]}"
2_0000000000000000002e,0.1655000001192093,0.07100000232458115,0.028999999165534973,0.04475000128149986,0.0251499991863966,0.2976999878883362,0.2854058531775553,0.8442000917251087,1,2025,"{""type"":""Point"",""coordinates"":[107.07899666128208,-6.5426330795556895]}"
2_0000000000000000002f,0.1834000051021576,0.0803999975323677,0.04230000078678131,0.05939999967813492,0.03359999880194664,0.35519999265670776,0.3189750989034837,0.827160496192965,1,2025,"{""type"":""Point"",""coordinates"":[106.86971985180298,-6.521126697361933]}"
2_00000000000000000030,0.19760000705718994,0.08780000358819962,0.0348999984562397,0.054499998688697815,0.029400000348687172,0.365200012922287,0.29779673048200805,0.8509883458696287,1,2025,"{""type"":""Point"",""coordinates"":[107.10147702376157,-6.5799392126699265]}"
2_00000000000000000031,0.17990000545978546,0.07554999738931656,0.03610000014305115,0.055149998515844345,0.031300000846385956,0.3609499931335449,0.33475083321557414,0.8404078963581201,1,2025,"{""type"":""Point"",""coordinates"":[106.5327420282673,-6.492667393239941]}"
2_00000000000000000032,0.1738000065088272,0.09309999644756317,0.04830000177025795,0.07000000029802322,0.05559999868273735,0.2401999980211258,0.16038645117332245,0.6240703224996945,1,2025,"{""type"":""Point"",""coordinates"":[106.52227068427312,-6.373431643328022]}"
2_00000000000000000033,0.2097499966621399,0.09390000253915787,0.049150001257658005,0.06809999793767929,0.03709999844431877,0.40220001339912415,0.31448649983307875,0.8310949353785112,1,2025,"{""type"":""Point"",""coordinates"":[106.54555632760746,-6.668956348467794]}"
2_00000000000000000034,0.17775000631809235,0.07895000278949738,0.035750001668930054,0.04699999839067459,0.025350000709295273,0.3607499897480011,0.3398328407925337,0.868686861767229,1,2025,"{""type"":""Point"",""coordinates"":[106.67385289759096,-6.627529065378242]}"
2_00000000000000000035,0.1890999972820282,0.08219999819993973,0.037300001829862595,0.058800000697374344,0.02969999983906746,0.3831999897956848,0.33915777895570637,0.8561394982579689,1,2025,"{""type"":""Point"",""coordinates"":[107.12790415132926,-6.661269255192172]}"
2_00000000000000000036,0.18219999969005585,0.08179999887943268,0.028599999845027924,0.04839999973773956,0.023600000888109207,0.34709998965263367,0.31154353539163804,0.8726733127039809,1,2025,"{""type"":""Point"",""coordinates"":[107.04070017183709,-6.6528353655859025]}"
2_00000000000000000037,0.14659999310970306,0.06199999898672104,0.0348999984562397,0.04910000041127205,0.026100000366568565,0.2639999985694885,0.285923058545778,0.8200620443826927,1,2025,"{""type"":""Point"",""coordinates"":[107.00069888069781,-6.504580720258791]}"
2_00000000000000000038,0.20990000665187836,0.09189999848604202,0.036400001496076584,0.05939999967813492,0.03420000150799751,0.38199999928474426,0.290758558720632,0.8356559277133286,1,2025,"{""type"":""Point"",""coordinates"":[107.15402727388823,-6.5086825403288815]}"
2_00000000000000000039,0.16030000150203705,0.06889999657869339,0.0406000018119812,0.05900000035762787,0.03500000014901161,0.3343000113964081,0.35179944471634694,0.8104522119967115,1,2025,"{""type"":""Point"",""coordinates"":[107.09981371941034,-6.512083258283427]}"
2_0000000000000000003a,0.19499999284744263,0.0812000036239624,0.02865000069141388,0.04769999906420708,0.02484999969601631,0.3735499978065491,0.3140445130492816,0.8752510047600776,1,2025,"{""type"":""Point"",""coordinates"":[106.55015399040643,-6.565037415499577]}"
2_0000000000000000003b,0.21629999577999115,0.09724999964237213,0.03799999877810478,0.05770000070333481,0.032600000500679016,0.3799999952316284,0.2745262483970881,0.8419776983137455,1,2025,"{""type"":""Point"",""coordinates"":[106.51435129669989,-6.422155684410856]}"
2_0000000000000000003c,0.18790000677108765,0.07880000025033951,0.04019999876618385,0.06499999761581421,0.033900000154972076,0.45159998536109924,0.41235337268855493,0.8603501496753396,1,2025,"{""type"":""Point"",""coordinates"":[107.09684035076558,-6.618946448282695]}"
2_0000000000000000003d,0.19030000269412994,0.08669999986886978,0.041999999433755875,0.06260000169277191,0.035599999129772186,0.2996000051498413,0.22310675792134796,0.7875895067108903,1,2025,"{""type"":""Point"",""coordinates"":[106.98011061443748,-6.561990427118487]}"
2_0000000000000000003e,0.14880000054836273,0.06265000253915787,0.024450000375509262,0.037300001829862595,0.020150000229477882,0.2854500114917755,0.3146805000682005,0.8681282758074154,1,2025,"{""type"":""Point"",""coordinates"":[106.88821630909932,-6.747462366886197]}"
2_0000000000000000003f,0.16130000352859497,0.06800000369548798,0.03889999911189079,0.06419999897480011,0.03180000185966492,0.37279999256134033,0.39599324205411823,0.8428076999597013,1,2025,"{""type"":""Point"",""coordinates"":[106.90182497061859,-6.668033609448172]}"
2_00000000000000000040,0.17299999296665192,0.08259999752044678,0.027699999511241913,0.044599998742341995,0.023099999874830246,0.26969999074935913,0.21843234998793132,0.8422131105565557,1,2025,"{""type"":""Point"",""coordinates"":[107.19649673557507,-6.640861719174228]}"
2_00000000000000000041,0.1420000046491623,0.05909999832510948,0.03519999980926514,0.04749999940395355,0.02759999968111515,0.3231000006198883,0.3893786151775325,0.8426005152128528,1,2025,"{""type"":""Point"",""coordinates"":[107.17431903487052,-6.549802190384969]}"
2_00000000000000000042,0.17384999990463257,0.07569999992847443,0.03840000182390213,0.05649999901652336,0.03139999881386757,0.3409000039100647,0.32452647453610856,0.8313188365074965,1,2025,"{""type"":""Point"",""coordinates"":[107.03282011660487,-6.517694442546429]}"
2_00000000000000000043,0.18250000476837158,0.07909999787807465,0.037300001829862595,0.054999999701976776,0.028599999845027924,0.30880001187324524,0.25707307719674743,0.83046829370647,1,2025,"{""type"":""Point"",""coordinates"":[106.9518812714733,-6.531452330630226]}"
2_00000000000000000044,0.22519999742507935,0.1136000007390976,0.032099999487400055,0.05570000037550926,0.03220000118017197,0.30730000138282776,0.15417841153341483,0.8103092728301424,1,2025,"{""type"":""Point"",""coordinates"":[106.9180538935936,-6.545720842262364]}"
2_00000000000000000045,0.2102999985218048,0.10300000011920929,0.03999999910593033,0.05939999967813492,0.034699998795986176,0.3352000117301941,0.22896427288918023,0.8123817366394467,1,2025,"{""type"":""Point"",""coordinates"":[106.86538648654562,-6.4605610314788136]}"
2_00000000000000000046,0.2289000004529953,0.12290000170469284,0.049400001764297485,0.07320000231266022,0.054499998688697815,0.2973000109195709,0.12998861457292188,0.6901648823183156,1,2025,"{""type"":""Point"",""coordinates"":[106.92521910142328,-6.482316368549179]}"
2_00000000000000000047,0.20669999718666077,0.0997999981045723,0.03610000014305115,0.051100000739097595,0.0333000011742115,0.2996000051498413,0.18348806544432214,0.7999399186445405,1,2025,"{""type"":""Point"",""coordinates"":[106.96715850869596,-6.483397930787015]}"
2_00000000000000000048,0.18320000171661377,0.08630000054836273,0.03500000014901161,0.0640999972820282,0.029100000858306885,0.3619999885559082,0.32795302646634317,0.8511889458146367,1,2025,"{""type"":""Point"",""coordinates"":[106.98658005618171,-6.41633852218696]}"
2_00000000000000000049,0.14824999868869781,0.06650000065565109,0.033799998462200165,0.04884999990463257,0.033649999648332596,0.250900000333786,0.2571714941662971,0.7634862087475157,1,2025,"{""type"":""Point"",""coordinates"":[106.70769369357453,-6.515495066382209]}"
2_0000000000000000004a,0.17299999296665192,0.0812000036239624,0.023600000888109207,0.04165000095963478,0.02370000071823597,0.2736999988555908,0.2254309552998848,0.8406186903012912,1,2025,"{""type"":""Point"",""coordinates"":[106.59579301305953,-6.501403681086234]}"
2_0000000000000000004b,0.022299999371170998,0.01489999983459711,0.042899999767541885,0.044199999421834946,0.031099999323487282,0.03519999980926514,0.2243478369036786,0.061840128799525745,0,2025,"{""type"":""Point"",""coordinates"":[106.61793258764565,-6.387792558784548]}"
2_0000000000000000004c,0.5157999992370605,0.5839999914169312,0.30320000648498535,0.3199999928474426,0.3140000104904175,0.34209999442100525,-0.20247115759425813,0.04282881225459132,0,2025,"{""type"":""Point"",""coordinates"":[106.6595870749109,-6.375736887105333]}"
2_0000000000000000004d,0.3059000074863434,0.3003999888896942,0.22360000014305115,0.2529999911785126,0.2596000134944916,0.2619999945163727,-0.07730236452748022,0.004601190538768387,0,2025,"{""type"":""Point"",""coordinates"":[106.54375650954665,-6.3694453126998765]}"
